seqnames	start	end	width	strand	X.AGG.MEAN	X.AGG.COUNT	X.AGG.MAX	X.AGG.MIN
chr16	90014985	90015158	174	*	82.7	20	118	37
chr16	90015527	90016152	626	*	27.7895	19	51	4
chr16	90037056	90040938	3883	*	36.8333	36	94	1
chr16	90083464	90090278	6815	*	36.5878	148	103	1
chr16	90113030	90114243	1214	*	52.1429	14	107	2
chr16	90143792	90149155	5364	*	54	4	54	54
chr17	29363	32652	3290	*	42.8545	165	105	1
chr17	30313	30419	107	*	14.5	8	22	12
chr17	30772	30878	107	*	4.0769	13	5	3
chr17	64898	65820	923	*	13.6	5	16	12
chr17	109025	110062	1038	*	3	1	3	3
chr17	153722	155756	2035	*	10.5556	9	21	3
chr17	234853	235510	658	*	19.4375	16	47	4
chr17	236068	236355	288	*	39	6	69	24
chr17	260018	261162	1145	*	1	8	1	1
chr17	616934	619086	2153	*	39.3684	57	92	2
chr17	634103	637920	3818	*	37.3974	151	119	1
chr17	653383	657019	3637	*	68.8556	90	253	1
chr17	683752	687490	3739	*	10.8846	26	32	1
chr17	880082	884657	4576	*	40.7692	78	180	1
chr17	899063	902163	3101	*	24.0741	27	42	2
chr17	934347	936226	1880	*	31.9153	59	86	1
chr17	981461	982217	757	*	110.3125	16	222	1
chr17	1011195	1013196	2002	*	34.6579	76	152	1
chr17	1081822	1083221	1400	*	42.2561	82	165	2
chr17	1083510	1083867	358	*	51.3077	26	81	13
chr17	1106746	1107507	762	*	43.1212	33	102	1
chr17	1161202	1181388	20187	*	33.1438	146	171	1
chr17	1162657	1162971	315	*	37.1111	9	171	2
chr17	1171003	1171727	725	*	31.0238	42	79	4
chr17	1171767	1171976	210	*	46.6	25	63	25
chr17	1173524	1173805	282	*	1	1	1	1
chr17	1300276	1304829	4554	*	49.8542	48	156	1
chr17	1357258	1360825	3568	*	39.0169	59	137	1
chr17	1388204	1388933	730	*	35.2727	44	96	2
chr17	1389178	1389740	563	*	36.4348	46	89	1
chr17	1390242	1390641	400	*	20.1429	7	21	19
chr17	1391023	1392085	1063	*	47.8	20	83	26
chr17	1393217	1397004	3788	*	37.0952	105	154	1
chr17	1417927	1421570	3644	*	37.1905	42	138	1
chr17	1463754	1466864	3111	*	51.2586	116	156	1
chr17	1530118	1534062	3945	*	42.5372	121	139	1
chr17	1546892	1547211	320	*	50.8	20	112	27
chr17	1550921	1554272	3352	*	42.6724	58	115	1
chr17	1586064	1589500	3437	*	32.175	40	121	1
chr17	1612900	1614992	2093	*	33.4211	57	66	1
chr17	1616449	1622221	5773	*	45.6146	96	157	2
chr17	1627601	1628803	1203	*	44.8537	82	109	4
chr17	1731460	1734991	3532	*	37.9028	72	98	1
chr17	1811277	1812676	1400	*	55.6087	23	86	23
chr17	1901423	1901615	193	*	51.3333	18	66	16
chr17	1901649	1901826	178	*	13.56	25	39	3
chr17	1926365	1929795	3431	*	42.487	115	102	2
chr17	1932649	1934651	2003	*	19.8333	12	58	1
chr17	1944330	1946458	2129	*	93.2903	31	159	1
chr17	1952661	1953670	1010	*	38.6136	44	90	2
chr17	1956495	1960906	4412	*	35.383	188	152	1
chr17	1957083	1957397	315	*	41.9091	11	94	4
chr17	1958460	1958654	195	*	27.4167	24	60	1
chr17	2205060	2208528	3469	*	43.6702	94	115	1
chr17	2237287	2242723	5437	*	58.7282	103	149	2
chr17	2294586	2298105	3520	*	26.6831	142	91	4
chr17	2298619	2307008	8390	*	42.0455	198	124	1
chr17	2495335	2499745	4411	*	31.9318	88	141	1
chr17	2613021	2616401	3381	*	46.2727	44	87	10
chr17	2627507	2627692	186	*	27.9412	17	43	16
chr17	2651712	2653336	1625	*	36.0588	51	132	5
chr17	2657655	2660761	3107	*	32.8125	64	107	3
chr17	2679416	2679968	553	*	67.9737	38	147	19
chr17	2679980	2680991	1012	*	34.0741	54	80	1
chr17	2755178	2759708	4531	*	47.5625	96	133	1
chr17	2951387	2953419	2033	*	23.7143	21	66	1
chr17	2951797	2952051	255	*	58	2	58	58
chr17	2952190	2953095	906	*	21.9091	11	66	1
chr17	3438960	3439370	411	*	3	9	3	3
chr17	3537976	3541630	3655	*	38.4177	79	84	1
chr17	3569893	3574026	4134	*	33.3596	114	101	1
chr17	3598198	3600180	1983	*	38.625	40	92	1
chr17	3625412	3629258	3847	*	30.6829	41	128	1
chr17	3658358	3659091	734	*	24	6	27	9
chr17	3748051	3750092	2042	*	42.2353	68	144	1
chr17	3795097	3796316	1220	*	36.2889	45	74	2
chr17	3796436	3796956	521	*	35.05	40	108	2
chr17	3847588	3849137	1550	*	16.7222	18	39	4
chr17	3866114	3869705	3592	*	46.0082	122	120	1
chr17	4044482	4048765	4284	*	41.9074	54	113	1
chr17	4165023	4168659	3637	*	38.449	49	134	3
chr17	4267233	4270909	3677	*	44.8421	114	150	1
chr17	4401790	4401920	131	*	57	2	57	57
chr17	4402592	4403666	1075	*	105.5455	11	143	1
chr17	4439148	4440166	1019	*	12.875	8	19	2
chr17	4456477	4460225	3749	*	57.5652	23	92	1
chr17	4486382	4489511	3130	*	52.5229	109	197	1
chr17	4503718	4503901	184	*	14	1	14	14
chr17	4543790	4545842	2053	*	22.1667	18	55	1
chr17	4605260	4608758	3499	*	30.5106	47	122	2
chr17	4612088	4615881	3794	*	26.7895	19	67	8
chr17	4633467	4636152	2686	*	2	2	2	2
chr17	4641021	4644179	3159	*	37.2361	72	118	1
chr17	4648207	4649582	1376	*	10.1667	6	14	1
chr17	4649248	4649495	248	*	14	3	14	14
chr17	4691290	4694894	3605	*	71.7344	64	179	20
chr17	4699164	4700402	1239	*	1	5	1	1
chr17	4709703	4710299	597	*	66.375	56	218	26
chr17	4710502	4710811	310	*	91.2927	41	273	16
chr17	4735395	4738865	3471	*	58.7179	39	128	20
chr17	4763341	4763575	235	*	63	1	63	63
chr17	4803465	4804391	927	*	27.9459	37	101	2
chr17	4841225	4845826	4602	*	28.8036	56	168	1
chr17	4848827	4855517	6691	*	33.735	117	216	1
chr17	4868870	4873686	4817	*	30.9111	45	110	1
chr17	4889348	4892668	3321	*	40.4762	42	82	3
chr17	4899256	4903549	4294	*	20.534	103	84	1
chr17	4934825	4935343	519	*	3.6	10	6	2
chr17	4938634	4938809	176	*	54.4286	7	121	3
chr17	4981549	4982156	608	*	41.0741	27	66	20
chr17	5000022	5001418	1397	*	72.7941	34	119	1
chr17	5013324	5016690	3367	*	31.72	25	59	1
chr17	5025923	5026427	505	*	38.4737	19	83	1
chr17	5093526	5096510	2985	*	38.4681	47	81	8
chr17	5184108	5187514	3407	*	43.0392	51	63	1
chr17	5320965	5325350	4386	*	24.8571	28	94	1
chr17	5340293	5343622	3330	*	45.5758	33	88	2
chr17	5369322	5373246	3925	*	29.6304	46	91	1
chr17	5387680	5391776	4097	*	26.2222	27	61	1
chr17	5403004	5404489	1486	*	36.8571	56	90	1
chr17	5972669	5975751	3083	*	49.8649	74	118	1
chr17	6345910	6349700	3791	*	39.35	40	118	1
chr17	6357946	6359089	1144	*	33.25	4	36	25
chr17	6364455	6365306	852	*	2	3	2	2
chr17	6398655	6399966	1312	*	43	3	107	11
chr17	6458348	6459776	1429	*	34.6029	68	77	1
chr17	6541824	6546362	4539	*	32.1609	87	112	1
chr17	6552716	6556436	3721	*	27.4186	43	53	6
chr17	6556770	6561950	5181	*	15	11	40	7
chr17	6615297	6618443	3147	*	36.8929	56	96	1
chr17	6678950	6680100	1151	*	19.1613	31	94	1
chr17	6757173	6757979	807	*	27.3333	3	78	2
chr17	6796973	6797892	920	*	25.8824	17	50	1
chr17	6898252	6900039	1788	*	22.3929	56	68	1
chr17	6914102	6919842	5741	*	31.7843	51	69	3
chr17	6924400	6927970	3571	*	16.15	40	85	1
chr17	6938178	6941152	2975	*	22.0345	29	48	7
chr17	6944749	6948378	3630	*	40.5965	57	106	1
chr17	6949296	6950343	1048	*	18.8	5	34	1
chr17	7077564	7077716	153	*	12.1	10	22	3
chr17	7079972	7082184	2213	*	11.5	2	15	8
chr17	7107682	7109410	1729	*	8	18	27	1
chr17	7110797	7112127	1331	*	24	4	28	20
chr17	7113754	7125228	11475	*	12.68	50	62	1
chr17	7114177	7116104	1928	*	2.6667	6	3	1
chr17	7117877	7120710	2834	*	8.5833	12	15	2
chr17	7122422	7124784	2363	*	15.3158	19	46	1
chr17	7135556	7139095	3540	*	1	6	1	1
chr17	7139765	7147729	7965	*	32.0265	151	108	1
chr17	7152773	7157589	4817	*	34.4	10	50	2
chr17	7162809	7167949	5141	*	30.4464	112	189	1
chr17	7183088	7186974	3887	*	40.4098	61	212	1
chr17	7196688	7198984	2297	*	36.0345	58	98	2
chr17	7197119	7197503	385	*	4.5	2	5	4
chr17	7198154	7198641	488	*	20.3333	15	33	2
chr17	7209212	7213756	4545	*	32.7213	61	118	1
chr17	7216662	7220173	3512	*	20.5412	85	75	1
chr17	7230989	7234809	3821	*	26.6034	58	72	2
chr17	7239963	7240389	427	*	18.8	5	22	14
chr17	7252355	7257050	4696	*	30.8909	110	89	1
chr17	7283870	7285110	1241	*	12.7273	22	69	1
chr17	7286768	7288459	1692	*	30.6154	39	121	5
chr17	7295838	7299410	3573	*	23.6265	83	75	1
chr17	7305689	7310573	4885	*	37.973	74	122	1
chr17	7311647	7312156	510	*	32.5	10	44	21
chr17	7337762	7345748	7987	*	17.5966	119	104	1
chr17	7347905	7350056	2152	*	18	8	57	1
chr17	7358629	7359539	911	*	16.8	10	40	8
chr17	7380560	7384423	3864	*	30.5738	61	88	4
chr17	7385736	7390212	4477	*	20.0417	24	64	1
chr17	7451606	7452760	1155	*	38.2424	33	72	12
chr17	7461140	7461916	777	*	1	3	1	1
chr17	7462935	7467241	4307	*	42.1974	76	100	1
chr17	7474447	7479245	4799	*	31.4253	87	64	1
chr17	7486286	7488254	1969	*	17.3158	19	38	2
chr17	7490860	7495118	4259	*	33.1818	33	93	2
chr17	7516817	7518343	1527	*	41.7632	38	70	1
chr17	7529596	7531656	2061	*	37.7895	19	64	1
chr17	7552750	7556267	3518	*	16.0741	27	33	1
chr17	7587267	7593622	6356	*	5.8387	31	13	1
chr17	7606198	7610450	4253	*	23.6667	45	110	1
chr17	7618952	7622348	3397	*	18	30	48	1
chr17	7736122	7742322	6201	*	27.7297	74	112	1
chr17	7743908	7749425	5518	*	37.3488	86	142	1
chr17	7753789	7763212	9424	*	18.2708	144	103	1
chr17	7787872	7792465	4594	*	43.7556	45	154	1
chr17	7815905	7846154	30250	*	37	91	129	1
chr17	7818253	7820084	1832	*	31.3256	43	69	4
chr17	7818979	7819176	198	*	25.7778	18	41	12
chr17	7819453	7819637	185	*	22	8	50	4
chr17	7826357	7826516	160	*	73.6667	9	129	46
chr17	7832658	7833359	702	*	5.875	8	7	4
chr17	7834142	7837091	2950	*	50	12	78	14
chr17	7892972	7893845	874	*	29.2308	26	54	4
chr17	7905612	7907564	1953	*	44.02	100	125	1
chr17	7918812	7920679	1868	*	4	3	4	4
chr17	7942261	7942944	684	*	58.9412	17	220	1
chr17	7964837	7968137	3301	*	8.6	5	14	1
chr17	7974756	7978236	3481	*	38.76	25	80	2
chr17	7981820	7985027	3208	*	7.8889	36	26	1
chr17	8013002	8014001	1000	*	59.75	12	118	6
chr17	8019950	8031352	11403	*	46.734	188	179	1
chr17	8053974	8056258	2285	*	25.1333	30	101	1
chr17	8058836	8059892	1057	*	17.5185	27	41	1
chr17	8064253	8068465	4213	*	34.2353	85	128	1
chr17	8078576	8080911	2336	*	31.6923	13	64	1
chr17	8088048	8094810	6763	*	21.4506	91	55	1
chr17	8111950	8115201	3252	*	39.1538	13	77	21
chr17	8122610	8128508	5899	*	22.7917	24	63	1
chr17	8129931	8130375	445	*	8.3333	3	11	7
chr17	8149695	8154574	4880	*	9.4615	13	25	1
chr17	8190576	8193750	3175	*	37.7143	42	99	1
chr17	8198225	8199417	1193	*	34.9722	36	77	1
chr17	8218173	8219981	1809	*	24.7143	7	63	1
chr17	8229934	8231025	1092	*	18.8824	17	58	1
chr17	8283563	8288445	4883	*	38.8696	23	96	5
chr17	8337750	8341301	3552	*	19.2941	34	61	1
chr17	8530783	8536246	5464	*	28.2288	118	115	1
chr17	8648224	8650821	2598	*	39.4643	28	131	1
chr17	8701848	8703039	1192	*	39.383	47	75	3
chr17	8868371	8869630	1260	*	17.9524	42	63	1
chr17	8905271	8908807	3537	*	36.3444	90	148	1
chr17	8923134	8929156	6023	*	38.7232	224	151	1
chr17	8923837	8926191	2355	*	40.6	185	120	1
chr17	8926824	8927047	224	*	2.6667	6	3	2
chr17	9066295	9066506	212	*	107	8	206	2
chr17	9142571	9144353	1783	*	1	1	1	1
chr17	9232965	9234999	2035	*	1	2	1	1
chr17	9477649	9481434	3786	*	17.7727	22	32	4
chr17	9547152	9551278	4127	*	35.7174	46	99	1
chr17	10100202	10103465	3264	*	48.0625	160	170	1
chr17	10598861	10602913	4053	*	31.6429	42	77	1
chr17	11143200	11144445	1246	*	45.3143	105	160	3
chr17	11144681	11145428	748	*	33.7746	71	72	1
chr17	11501328	11502909	1582	*	29.6522	23	163	1
chr17	11899061	11902293	3233	*	37	52	89	17
chr17	11922989	11926316	3328	*	27.697	66	108	3
chr17	12567939	12570011	2073	*	11.0833	24	27	2
chr17	12691605	12695383	3779	*	50.5645	62	169	1
chr17	12876868	12877895	1028	*	72.0645	31	181	12
chr17	12919475	12923005	3531	*	17.2683	41	93	1
chr17	13502748	13506954	4207	*	44.9184	98	146	1
chr17	13971285	13974680	3396	*	23.7143	35	73	1
chr17	14199537	14209342	9806	*	38.8812	202	133	1
chr17	14211275	14214596	3322	*	33.5714	49	80	1
chr17	15162796	15167608	4813	*	7.5556	18	76	1
chr17	15243867	15245533	1667	*	3	5	3	3
chr17	15586939	15587936	998	*	32	13	176	1
chr17	15820515	15821425	911	*	18.8095	21	43	1
chr17	15847122	15850476	3355	*	34.3827	81	80	1
chr17	15901409	15905295	3887	*	61.35	80	141	4
chr17	16116641	16122414	5774	*	28.3051	59	77	1
chr17	16254100	16257724	3625	*	30.6806	72	87	6
chr17	16283635	16285773	2139	*	1	2	1	1
chr17	16289892	16290565	674	*	2.75	8	4	1
chr17	16310124	16310956	833	*	63.75	8	66	57
chr17	16340838	16345678	4841	*	66.3421	38	117	19
chr17	16387779	16387896	118	*	3	2	3	3
chr17	16394207	16395452	1246	*	39.0161	62	100	1
chr17	16395701	16396089	389	*	39.2667	15	46	32
chr17	16438485	16439683	1199	*	14.4286	7	17	11
chr17	16492132	16492931	800	*	27.9459	37	83	2
chr17	16555334	16558059	2726	*	44.3514	37	102	15
chr17	16569904	16570998	1095	*	58.5882	17	100	1
chr17	16944949	16945657	709	*	5.0667	15	12	1
chr17	16946041	16947466	1426	*	5.5	12	8	3
chr17	17138452	17142483	4032	*	25.9091	22	80	1
chr17	17182225	17185986	3762	*	23.2778	18	80	5
chr17	17203148	17208422	5275	*	44.9136	81	143	2
chr17	17380059	17381404	1346	*	22.5	10	24	21
chr17	17397215	17401504	4290	*	36.4052	116	91	3
chr17	17493109	17496915	3807	*	43.8696	46	83	1
chr17	17529414	17530273	860	*	2.3333	3	3	2
chr17	17584735	17585340	606	*	40.7246	69	242	2
chr17	17585945	17586140	196	*	88.9167	12	198	1
chr17	17586307	17586547	241	*	24	5	24	24
chr17	17595883	17599356	3474	*	25.8514	74	80	3
chr17	17603898	17604440	543	*	16.8	20	67	6
chr17	17624946	17629833	4888	*	9.06	50	24	2
chr17	17644343	17645205	863	*	1	1	1	1
chr17	17655787	17656573	787	*	27.4444	18	58	2
chr17	17683453	17688864	5412	*	27.7444	90	65	1
chr17	17712679	17714612	1934	*	42.8605	43	117	7
chr17	17725569	17727778	2210	*	16	22	34	1
chr17	17738594	17741080	2487	*	29.6567	67	59	1
chr17	17742926	17744101	1176	*	57.625	56	97	3
chr17	17874327	17877434	3108	*	22.5	46	81	2
chr17	17940828	17944888	4061	*	21.7538	65	64	1
chr17	17990658	17992609	1952	*	74	15	124	42
chr17	18056125	18057715	1591	*	3.6667	3	4	3
chr17	18061531	18062157	627	*	1	3	1	1
chr17	18084845	18090876	6032	*	39.2091	110	162	1
chr17	18126922	18130982	4061	*	33.6322	87	82	2
chr17	18149839	18150910	1072	*	2	5	2	2
chr17	18159450	18165871	6422	*	44.4225	71	126	1
chr17	18216072	18220487	4416	*	64.54	50	175	1
chr17	18265768	18267119	1352	*	64.1714	35	86	19
chr17	18600964	18601896	933	*	38	8	42	28
chr17	18757919	18763644	5726	*	34.5667	30	59	2
chr17	18905296	18909350	4055	*	28.9155	71	89	1
chr17	19139905	19142889	2985	*	62.4	10	145	11
chr17	19264797	19266877	2081	*	55.0588	17	75	37
chr17	19279382	19283721	4340	*	43.3226	31	69	1
chr17	19410315	19412471	2157	*	46.1014	69	97	1
chr17	19437207	19437882	676	*	37.4872	39	131	1
chr17	19482733	19483163	431	*	56.5	14	65	40
chr17	19483425	19483749	325	*	62	6	62	62
chr17	19550121	19553903	3783	*	20.6585	41	55	1
chr17	19647436	19649518	2083	*	1	1	1	1
chr17	19769063	19772617	3555	*	49.3412	85	129	20
chr17	19879249	19884987	5739	*	21.0128	78	73	1
chr17	19911117	19914613	3497	*	42.9674	92	158	1
chr17	20058014	20061672	3659	*	29.5574	61	84	2
chr17	20492507	20492659	153	*	9	9	11	8
chr17	20942829	20948515	5687	*	31.8427	89	99	1
chr17	21028968	21032111	3144	*	38.8372	43	77	1
chr17	21102658	21104155	1498	*	24.4286	7	36	16
chr17	21115234	21119580	4347	*	28.1789	95	113	5
chr17	21155757	21156408	652	*	71.1	20	81	60
chr17	21156822	21157267	446	*	31.3333	12	37	20
chr17	21177167	21198621	21455	*	39.0704	142	105	1
chr17	21178360	21179639	1280	*	41.5273	55	98	3
chr17	21186506	21189964	3459	*	37.4304	79	105	1
chr17	21202616	21258408	55793	*	32.589	73	124	1
chr17	21226078	21227058	981	*	1	8	1	1
chr17	21278323	21282737	4415	*	42.082	122	124	1
chr17	21304127	21306426	2300	*	171.5	4	174	169
chr17	21366675	21368305	1631	*	14.52	25	44	2
chr17	21414384	21415382	999	*	76	10	93	59
chr17	25262834	25364242	101409	*	19	3	19	19
chr17	25620039	25623700	3662	*	25.4286	28	56	1
chr17	25659548	25660639	1092	*	25.05	20	104	1
chr17	25675754	25677064	1311	*	22.8421	19	44	7
chr17	25680148	25681396	1249	*	12.0513	39	31	3
chr17	25781900	25786599	4700	*	44.3019	53	138	12
chr17	26120320	26121228	909	*	54.6327	49	91	10
chr17	26219650	26220379	730	*	58.2667	45	172	4
chr17	26368790	26370152	1363	*	32.1562	32	107	7
chr17	26553227	26556566	3340	*	44	15	202	18
chr17	26578253	26578964	712	*	28	7	35	13
chr17	26644231	26648690	4460	*	46.1765	17	73	9
chr17	26660864	26664779	3916	*	24.6786	56	91	1
chr17	26682726	26686448	3723	*	69.6923	52	120	1
chr17	26697193	26700483	3291	*	34.1148	61	103	3
chr17	26731887	26734079	2193	*	73.6875	32	122	1
chr17	26878310	26880375	2066	*	32.0606	33	63	4
chr17	26896696	26900035	3340	*	31.0909	33	90	1
chr17	26903795	26903991	197	*	62	3	62	62
chr17	26924215	26927802	3588	*	37.2083	24	84	1
chr17	26970151	26973636	3486	*	89.2188	32	146	24
chr17	26987245	26991145	3901	*	25.2	5	38	6
chr17	27036576	27040558	3983	*	38.5455	44	159	1
chr17	27042422	27049907	7486	*	37.2125	80	102	2
chr17	27050929	27057094	6166	*	24.64	25	54	1
chr17	27069346	27075141	5796	*	38.4048	84	114	1
chr17	27137610	27140881	3272	*	26.2727	22	65	3
chr17	27167907	27170871	2965	*	42.5	24	80	2
chr17	27222459	27225995	3537	*	31.7455	55	68	1
chr17	27228589	27230522	1934	*	21.6735	49	41	1
chr17	27274539	27280727	6189	*	43.1389	144	125	1
chr17	27332151	27332826	676	*	23.775	40	80	1
chr17	27346067	27347501	1435	*	47.2	10	56	34
chr17	27502583	27508775	6193	*	49.0408	98	114	1
chr17	27617066	27622598	5533	*	22.7901	81	83	1
chr17	27715965	27719832	3868	*	43.1579	38	102	2
chr17	27892054	27897296	5243	*	38.3547	172	122	1
chr17	27914290	27922579	8290	*	30.5878	148	91	2
chr17	27942534	27943455	922	*	71.7143	21	137	24
chr17	27943896	27944112	217	*	1	2	1	1
chr17	27944342	27945111	770	*	25.3846	26	52	9
chr17	27945306	27945529	224	*	1	7	1	1
chr17	27948473	27951488	3016	*	47.7692	26	105	1
chr17	28087054	28089009	1956	*	63.5102	49	165	1
chr17	28255011	28259114	4104	*	29	5	32	27
chr17	28431521	28432229	709	*	17	4	29	13
chr17	28442534	28445814	3281	*	24.4211	19	32	15
chr17	28562399	28563407	1009	*	65.3333	15	78	44
chr17	28565085	28566120	1036	*	1	3	1	1
chr17	28617002	28620562	3561	*	38.2727	44	70	2
chr17	28704375	28708340	3966	*	36.3125	48	59	1
chr17	28715757	28715961	205	*	4	2	4	4
chr17	28803427	28806178	2752	*	77.64	25	196	11
chr17	28926639	28928729	2091	*	57.2115	52	174	2
chr17	29033506	29039229	5724	*	8.1111	18	28	1
chr17	29058525	29059370	846	*	42.3636	22	53	32
chr17	29150162	29152236	2075	*	13.1765	34	40	5
chr17	29157649	29161135	3487	*	1	4	1	1
chr17	29231700	29234998	3299	*	39.0455	22	72	13
chr17	29248217	29250306	2090	*	36.2687	67	95	2
chr17	29296307	29299662	3356	*	41.5	10	67	16
chr17	29334320	29337272	2953	*	14.6571	35	41	4
chr17	29420475	29424350	3876	*	39.7097	31	134	5
chr17	29717980	29718600	621	*	37.2727	22	155	4
chr17	29719246	29719505	260	*	38.1429	7	45	31
chr17	29813510	29818200	4691	*	45.9219	64	123	12
chr17	29875048	29878520	3473	*	30.5625	32	53	9
chr17	29885136	29888349	3214	*	40.5636	110	120	1
chr17	30184344	30187736	3393	*	27.1373	51	105	1
chr17	30227320	30229281	1962	*	6.5714	14	17	1
chr17	30262721	30266601	3881	*	17.3462	26	31	5
chr17	30332821	30336928	4108	*	6.8333	24	36	1
chr17	30454242	30455225	984	*	59.8571	14	127	8
chr17	30467990	30471518	3529	*	24.6182	55	96	1
chr17	30591901	30592809	909	*	60.5	10	93	28
chr17	30593126	30594559	1434	*	22.7349	83	126	1
chr17	30675601	30680619	5019	*	18.7143	7	28	15
chr17	30771023	30773310	2288	*	43.9167	72	164	7
chr17	30813205	30813470	266	*	1.75	4	2	1
chr17	30813728	30813899	172	*	82.8966	29	184	4
chr17	30814106	30815408	1303	*	29.5667	90	95	1
chr17	30845298	30847393	2096	*	33.5069	73	82	2
chr17	30845629	30846418	790	*	47.4516	31	82	2
chr17	31149409	31150072	664	*	333	43	1000	22
chr17	31202044	31205570	3527	*	39.7717	92	84	4
chr17	31253795	31257507	3713	*	34.1605	81	88	2
chr17	31617469	31621172	3704	*	33.0275	109	89	3
chr17	32078137	32078904	768	*	36	2	36	36
chr17	32483112	32485147	2036	*	69.9545	22	148	1
chr17	32483440	32484411	972	*	71.6	20	148	1
chr17	32750622	32752510	1889	*	18	6	34	1
chr17	32904030	32909753	5724	*	36.302	149	173	2
chr17	33306001	33309792	3792	*	39	63	110	14
chr17	33414203	33417785	3583	*	15.9825	57	45	2
chr17	33445758	33447689	1932	*	23.7647	17	119	1
chr17	33458698	33479372	20675	*	33.0714	56	56	1
chr17	33468415	33469541	1127	*	37.3864	44	56	7
chr17	33568123	33572093	3971	*	40.6071	28	102	15
chr17	33639112	33642346	3235	*	20.9375	16	70	1
chr17	33671639	33674786	3148	*	33.875	16	59	16
chr17	33700379	33701718	1340	*	1	1	1	1
chr17	33758073	33761609	3537	*	25.125	8	58	1
chr17	33773906	33777842	3937	*	34.1176	17	69	6
chr17	33786980	33788411	1432	*	51	4	51	51
chr17	33822574	33823511	938	*	1	3	1	1
chr17	33894410	33896038	1629	*	1	1	1	1
chr17	33904014	33907370	3357	*	62	6	122	50
chr17	33912960	33916563	3604	*	114	16	247	20
chr17	34057533	34060707	3175	*	88.4615	13	123	2
chr17	34067965	34069245	1281	*	25.0323	31	96	3
chr17	34077388	34077535	148	*	4	4	7	1
chr17	34090744	34092793	2050	*	13	12	37	1
chr17	34121093	34123773	2681	*	51.4038	52	130	16
chr17	34134671	34139035	4365	*	64.7857	28	171	1
chr17	34257018	34258024	1007	*	29.5	8	85	5
chr17	34838105	34838919	815	*	30.6667	9	34	29
chr17	34840909	34844312	3404	*	97.3333	6	124	84
chr17	34888578	34893027	4450	*	47.7321	56	124	1
chr17	34898884	34903652	4769	*	21.08	50	57	1
chr17	34946957	34950719	3763	*	55.977	87	129	10
chr17	34956463	34960410	3948	*	43.5094	53	111	1
chr17	34988108	35024331	36224	*	16.9167	84	42	1
chr17	34997466	34999399	1934	*	17.2581	31	42	1
chr17	35060410	35060713	304	*	1	6	1	1
chr17	35078318	35079134	817	*	61	12	98	24
chr17	35164106	35166933	2828	*	36.4	65	81	3
chr17	35290021	35301070	11050	*	37.5276	199	138	1
chr17	35302552	35308402	5851	*	26	51	66	2
chr17	35423116	35425053	1938	*	71.8571	7	88	63
chr17	35713731	35717655	3925	*	36.4211	38	145	1
chr17	35765242	35768720	3479	*	43.8929	56	115	1
chr17	35847718	35852337	4620	*	27.7273	66	69	1
chr17	35967563	35970776	3214	*	97.5556	27	166	26
chr17	36001662	36004800	3139	*	16.8333	18	42	3
chr17	36101042	36106679	5638	*	24.0846	130	107	1
chr17	36507412	36507764	353	*	37.1333	15	45	12
chr17	36507949	36509511	1563	*	35.6341	82	102	3
chr17	36571193	36571649	457	*	12.7273	11	39	4
chr17	36574196	36577379	3184	*	46.3571	56	104	2
chr17	36583278	36586806	3529	*	18.625	48	36	3
chr17	36606553	36612002	5450	*	57.169	71	120	9
chr17	36664798	36668493	3696	*	63.3977	88	207	1
chr17	36713808	36717236	3429	*	19	17	42	6
chr17	36718233	36721978	3746	*	24.0204	49	52	2
chr17	36728246	36728567	322	*	80	5	91	36
chr17	36729231	36729590	360	*	61.3636	11	98	1
chr17	36734401	36735007	607	*	36.625	16	146	18
chr17	36752965	36769883	16919	*	35.5564	133	150	1
chr17	36760142	36764399	4258	*	36.2326	129	150	1
chr17	36826699	36832229	5531	*	41.866	194	136	1
chr17	36858145	36859275	1131	*	62.4884	43	120	3
chr17	36859823	36860024	202	*	19	7	67	6
chr17	36860314	36861508	1195	*	26.5588	34	62	9
chr17	36862004	36863368	1365	*	35.1111	18	120	1
chr17	36875449	36875959	511	*	2	2	2	2
chr17	36876758	36877269	512	*	10	4	13	5
chr17	36885096	36888279	3184	*	23.186	43	70	2
chr17	36901633	36910714	9082	*	32.839	118	173	1
chr17	36954563	36956874	2312	*	46.1717	99	142	1
chr17	36980449	36982526	2078	*	28	18	63	12
chr17	37006764	37011432	4669	*	18.6667	6	36	10
chr17	37022892	37029029	6138	*	34.2759	58	224	3
chr17	37212736	37214352	1617	*	7.4286	7	16	4
chr17	37306174	37311832	5659	*	36.4118	34	66	2
chr17	37319756	37323162	3407	*	23.7778	27	56	2
chr17	37342670	37391966	49297	*	46.4542	240	215	1
chr17	37350702	37358822	8121	*	35.0196	51	88	1
chr17	37364639	37367591	2953	*	91	23	215	19
chr17	37379763	37383042	3280	*	45.5098	153	190	1
chr17	37388021	37388613	593	*	22	2	22	22
chr17	37555868	37559647	3780	*	9.641	39	22	1
chr17	37616625	37621404	4780	*	33.0909	11	60	4
chr17	37719770	37720279	510	*	23	6	36	10
chr17	37729582	37730653	1072	*	15.8148	54	57	1
chr17	37747971	37768666	20696	*	23.5972	144	82	1
chr17	37748360	37748479	120	*	35	9	45	27
chr17	37760193	37760525	333	*	6.5	4	23	1
chr17	37761530	37761947	418	*	7.6111	18	20	1
chr17	37762002	37764110	2109	*	29.6667	72	82	4
chr17	37773369	37775332	1964	*	49.7444	90	146	1
